date,Hour,Usage,LagRP,LeadRP,LagPF,LeadPF,CO2,Ltype,Wstatus,Dweek
2018-08-03,11,11.4,0,67.44,100,0,0,Light_Load,Weekday,Friday
2018-08-03,12,11.02,0,22.06,100,0,0,Light_Load,Weekday,Friday
2018-08-03,13,11.99,0,58.17,100,0,0,Light_Load,Weekday,Friday
2018-08-03,14,13.1,0,64.23,100,0,0,Light_Load,Weekday,Friday
2018-08-03,15,11.92,0,65.09,100,0,0,Light_Load,Weekday,Friday
2018-08-03,16,12.09,0,64.62,100,0,0,Light_Load,Weekday,Friday
2018-08-03,17,12.64,0,65.63,100,0,0,Light_Load,Weekday,Friday
2018-08-03,18,11.88,0,65.23,100,0,0,Light_Load,Weekday,Friday
2018-08-03,19,11.6,0,37.83,100,0,0,Light_Load,Weekday,Friday
2018-08-03,20,11.85,0,65.7,100,0,0,Light_Load,Weekday,Friday
2018-08-03,21,12.81,0,65.2,100,0,0,Light_Load,Weekday,Friday
2018-08-03,22,12.92,0,64.3,100,0,0,Light_Load,Weekday,Friday
2018-08-03,23,11.24,17.56,5.22,53.91,0,0,Light_Load,Weekday,Friday
2018-08-03,24,11.06,20.19,0,0,100,0,Light_Load,Weekday,Friday
2018-08-04,1,11.12,21.61,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-04,2,12.42,22.86,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-04,3,11.8,23,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-04,4,11.34,23.37,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-04,5,11.4,24.13,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-04,6,11.37,25.55,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-04,7,11.88,24.41,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-04,8,12.09,24.48,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-04,9,10.94,15.47,15.41,0,57.89,0,Light_Load,Weekend,Saturday
2018-08-04,10,11.27,0,68.59,100,0,0,Light_Load,Weekend,Saturday
2018-08-04,11,11.59,0,73.15,100,0,0,Light_Load,Weekend,Saturday
2018-08-04,12,10.34,0,25.24,100,0,0,Light_Load,Weekend,Saturday
2018-08-04,13,11.24,0,62.39,100,0,0,Light_Load,Weekend,Saturday
2018-08-04,14,11.06,0,69.05,100,0,0,Light_Load,Weekend,Saturday
2018-08-04,15,12.24,0,78.77,100,0,0,Light_Load,Weekend,Saturday
2018-08-04,16,11.67,0,71.28,100,0,0,Light_Load,Weekend,Saturday
2018-08-04,17,11.06,0,69.26,100,0,0,Light_Load,Weekend,Saturday
2018-08-04,18,10.92,0,69.45,100,0,0,Light_Load,Weekend,Saturday
2018-08-04,19,11.16,0,40.54,100,0,0,Light_Load,Weekend,Saturday
2018-08-04,20,11.8,0,67.46,100,0,0,Light_Load,Weekend,Saturday
2018-08-04,21,12.03,0,67.61,100,0,0,Light_Load,Weekend,Saturday
2018-08-04,22,12.46,0,65.62,100,0,0,Light_Load,Weekend,Saturday
2018-08-04,23,11.35,16.27,5.22,57.21,0,0,Light_Load,Weekend,Saturday
2018-08-04,24,10.88,19.48,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-05,1,11.74,20.16,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-05,2,11.12,21.06,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-05,3,11.27,22.32,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-05,4,11.73,24.15,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-05,5,12.21,24.16,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-05,6,11.66,24.01,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-05,7,11.16,23.39,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-05,8,10.98,22.57,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-05,9,11.24,16.03,14.36,0,61.64,0,Light_Load,Weekend,Sunday
2018-08-05,10,12.85,0,64.04,100,0,0,Light_Load,Weekend,Sunday
2018-08-05,11,13.03,0,64.26,100,0,0,Light_Load,Weekend,Sunday
2018-08-05,12,11.3,0,19.36,100,0,0,Light_Load,Weekend,Sunday
2018-08-05,13,11.81,0,58.69,100,0,0,Light_Load,Weekend,Sunday
2018-08-05,14,11.96,0,65.1,100,0,0,Light_Load,Weekend,Sunday
2018-08-05,15,12.21,0,64.33,100,0,0,Light_Load,Weekend,Sunday
2018-08-05,16,12.6,0,63.72,100,0,0,Light_Load,Weekend,Sunday
2018-08-05,17,13.71,0,63.68,100,0,0,Light_Load,Weekend,Sunday
2018-08-05,18,12.93,0,64.83,100,0,0,Light_Load,Weekend,Sunday
2018-08-05,19,11.53,0,39.45,100,0,0,Light_Load,Weekend,Sunday
2018-08-05,20,12.32,0,65.51,100,0,0,Light_Load,Weekend,Sunday
2018-08-05,21,12.43,0,65.96,100,0,0,Light_Load,Weekend,Sunday
2018-08-05,22,12.63,0,64.3,100,0,0,Light_Load,Weekend,Sunday
2018-08-05,23,12.74,16.6,5.44,60.88,0,0,Light_Load,Weekend,Sunday
2018-08-05,24,10.88,19.98,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-06,1,10.61,17.67,0,0,100,0,Light_Load,Weekday,Monday
2018-08-06,2,10.76,18.61,0,0,100,0,Light_Load,Weekday,Monday
2018-08-06,3,11.27,18.04,0,0,100,0,Light_Load,Weekday,Monday
2018-08-06,4,10.74,19.33,0,0,100,0,Light_Load,Weekday,Monday
2018-08-06,5,11.38,19.87,0,0,100,0,Light_Load,Weekday,Monday
2018-08-06,6,10.41,19.04,0,0,100,0,Light_Load,Weekday,Monday
2018-08-06,7,10.54,18.68,0,0,100,0,Light_Load,Weekday,Monday
2018-08-06,8,15.66,20.41,0,0,100,0,Light_Load,Weekday,Monday
2018-08-06,9,248.22,191.05,0,0,100,0.03,Light_Load,Weekday,Monday
2018-08-06,10,384.55,186.63,0,89.96,0,0.045,Medium_Load,Weekday,Monday
2018-08-06,11,230.22,99.47,0,91.8,0,0.0275,Maximum_Load,Weekday,Monday
2018-08-06,12,389.16,210.54,0,87.95,0,0.045,Maximum_Load,Weekday,Monday
2018-08-06,13,24.88,0.76,87.37,99.95,0,0,Medium_Load,Weekday,Monday
2018-08-06,14,336.14,127.97,2.52,93.46,0,0.0375,Maximum_Load,Weekday,Monday
2018-08-06,15,187.57,49.61,0.08,96.68,0,0.0225,Maximum_Load,Weekday,Monday
2018-08-06,16,186.44,49.21,0,96.69,0,0.02,Maximum_Load,Weekday,Monday
2018-08-06,17,211.68,79.2,0,93.66,0,0.0225,Maximum_Load,Weekday,Monday
2018-08-06,18,251.76,76.62,12.57,95.67,0,0.0275,Medium_Load,Weekday,Monday
2018-08-06,19,310.57,163.84,1.3,88.45,0,0.035,Medium_Load,Weekday,Monday
2018-08-06,20,373.9,156.82,0,92.22,0,0.0425,Medium_Load,Weekday,Monday
2018-08-06,21,302.37,120.31,9.43,92.92,0,0.0325,Medium_Load,Weekday,Monday
2018-08-06,22,21.06,0,73.72,100,0,0,Medium_Load,Weekday,Monday
2018-08-06,23,13.47,17.25,4.9,61.55,0,0,Medium_Load,Weekday,Monday
2018-08-06,24,11.59,21.57,0,0,100,0,Light_Load,Weekday,Monday
2018-08-07,1,11.3,22.79,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-07,2,11.78,18.9,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-07,3,12.17,19.41,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-07,4,13.78,19.91,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-07,5,13.82,20.92,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-07,6,12.81,20.88,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-07,7,12.89,19.62,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-07,8,15.87,20.24,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-07,9,325.87,207.58,0,0,100,0.0375,Light_Load,Weekday,Tuesday
2018-08-07,10,319.03,108.58,0,94.67,0,0.0375,Medium_Load,Weekday,Tuesday
2018-08-07,11,384.22,153.44,0,92.87,0,0.045,Maximum_Load,Weekday,Tuesday
2018-08-07,12,369.12,211.69,0,86.75,0,0.04,Maximum_Load,Weekday,Tuesday
2018-08-07,13,28.63,1.94,59.34,99.77,0,0,Medium_Load,Weekday,Tuesday
2018-08-07,14,324.58,153.11,3.64,90.44,0,0.04,Maximum_Load,Weekday,Tuesday
2018-08-07,15,196.02,78.31,0,92.86,0,0.0225,Maximum_Load,Weekday,Tuesday
2018-08-07,16,212.9,107.53,0,89.26,0,0.0225,Maximum_Load,Weekday,Tuesday
2018-08-07,17,253.26,139.86,0,87.54,0,0.03,Maximum_Load,Weekday,Tuesday
2018-08-07,18,237.74,81.18,11.23,94.63,0,0.025,Medium_Load,Weekday,Tuesday
2018-08-07,19,250.24,145.98,1.12,86.38,0,0.0275,Medium_Load,Weekday,Tuesday
2018-08-07,20,198.54,92.74,0,90.6,0,0.02,Medium_Load,Weekday,Tuesday
2018-08-07,21,178.77,66.74,4.54,93.68,0,0.0175,Medium_Load,Weekday,Tuesday
2018-08-07,22,50.08,0,50.9,100,0,0.005,Medium_Load,Weekday,Tuesday
2018-08-07,23,13.32,16.99,5.11,61.7,0,0,Medium_Load,Weekday,Tuesday
2018-08-07,24,11.41,20.48,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-08,1,12.53,22.57,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-08,2,12.78,23.91,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-08,3,13.35,23.29,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-08,4,12.82,24.16,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-08,5,12.6,24.13,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-08,6,13.04,25.68,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-08,7,13.14,25.23,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-08,8,17.27,27.28,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-08,9,212.48,200.02,0,0,100,0.025,Light_Load,Weekday,Wednesday
2018-08-08,10,308.37,155.63,0,89.27,0,0.0375,Medium_Load,Weekday,Wednesday
2018-08-08,11,375.76,174.49,0,90.7,0,0.0425,Maximum_Load,Weekday,Wednesday
2018-08-08,12,383.28,244.47,0,84.31,0,0.04,Maximum_Load,Weekday,Wednesday
2018-08-08,13,22.1,1.3,56.66,99.83,0,0,Medium_Load,Weekday,Wednesday
2018-08-08,14,347.18,168.81,6.08,89.93,0,0.04,Maximum_Load,Weekday,Wednesday
2018-08-08,15,380.91,188.89,0,89.59,0,0.045,Maximum_Load,Weekday,Wednesday
2018-08-08,16,346.68,166.96,0,90.1,0,0.0375,Maximum_Load,Weekday,Wednesday
2018-08-08,17,199.58,80.28,0,92.78,0,0.0225,Maximum_Load,Weekday,Wednesday
2018-08-08,18,150.16,21.85,12.45,98.96,0,0.015,Medium_Load,Weekday,Wednesday
2018-08-08,19,188.07,92.15,1.15,89.8,0,0.02,Medium_Load,Weekday,Wednesday
2018-08-08,20,273.27,117.19,0,91.91,0,0.03,Medium_Load,Weekday,Wednesday
2018-08-08,21,240.63,73.36,10.88,95.65,0,0.025,Medium_Load,Weekday,Wednesday
2018-08-08,22,19.08,0,68.47,100,0,0,Medium_Load,Weekday,Wednesday
2018-08-08,23,12.31,14.94,5.11,63.59,0,0,Medium_Load,Weekday,Wednesday
2018-08-08,24,10.37,15.19,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-09,1,11.45,19.26,0,0,100,0,Light_Load,Weekday,Thursday
2018-08-09,2,11.02,20.01,0,0,100,0,Light_Load,Weekday,Thursday
2018-08-09,3,11.77,19.98,0,0,100,0,Light_Load,Weekday,Thursday
2018-08-09,4,11.05,20.77,0,0,100,0,Light_Load,Weekday,Thursday
2018-08-09,5,11.13,21.75,0,0,100,0,Light_Load,Weekday,Thursday
2018-08-09,6,11.99,23.01,0,0,100,0,Light_Load,Weekday,Thursday
2018-08-09,7,11.71,21.68,0,0,100,0,Light_Load,Weekday,Thursday
2018-08-09,8,19.48,25.64,0,0,100,0,Light_Load,Weekday,Thursday
2018-08-09,9,369.58,260.86,0,0,100,0.0425,Light_Load,Weekday,Thursday
2018-08-09,10,386.67,190.11,0,89.74,0,0.045,Medium_Load,Weekday,Thursday
2018-08-09,11,384.3,196.49,0,89.04,0,0.0425,Maximum_Load,Weekday,Thursday
2018-08-09,12,413.94,265.58,0,84.17,0,0.0475,Maximum_Load,Weekday,Thursday
2018-08-09,13,33.52,10.58,56.08,95.36,0,0.0025,Medium_Load,Weekday,Thursday
2018-08-09,14,363.42,172.19,5.87,90.37,0,0.04,Maximum_Load,Weekday,Thursday
2018-08-09,15,220.04,105.08,0,90.24,0,0.025,Maximum_Load,Weekday,Thursday
2018-08-09,16,201.68,88.13,0,91.63,0,0.0225,Maximum_Load,Weekday,Thursday
2018-08-09,17,205.06,90,0,91.57,0,0.0225,Maximum_Load,Weekday,Thursday
2018-08-09,18,162.98,38.88,11.41,97.27,0,0.0175,Medium_Load,Weekday,Thursday
2018-08-09,19,190.26,117.04,1.01,85.17,0,0.02,Medium_Load,Weekday,Thursday
2018-08-09,20,196.74,80.35,0,92.58,0,0.02,Medium_Load,Weekday,Thursday
2018-08-09,21,163.4,53.14,14.33,95.1,0,0.0175,Medium_Load,Weekday,Thursday
2018-08-09,22,24.48,0,70.93,100,0,0,Medium_Load,Weekday,Thursday
2018-08-09,23,13.86,16.67,5.65,63.93,0,0,Medium_Load,Weekday,Thursday
2018-08-09,24,10.58,17.5,0,0,100,0,Light_Load,Weekday,Thursday
2018-08-10,1,10.72,18.54,0,0,100,0,Light_Load,Weekday,Friday
2018-08-10,2,10.76,19.16,0,0,100,0,Light_Load,Weekday,Friday
2018-08-10,3,11.59,20.42,0,0,100,0,Light_Load,Weekday,Friday
2018-08-10,4,11.02,15.91,0,0,100,0,Light_Load,Weekday,Friday
2018-08-10,5,10.37,16.56,0,0,100,0,Light_Load,Weekday,Friday
2018-08-10,6,10.23,17.07,0,0,100,0,Light_Load,Weekday,Friday
2018-08-10,7,10.5,19.12,0,0,100,0,Light_Load,Weekday,Friday
2018-08-10,8,19.77,24.13,0,0,100,0,Light_Load,Weekday,Friday
2018-08-10,9,190.87,157.07,0,0,100,0.0225,Light_Load,Weekday,Friday
2018-08-10,10,209.37,88.57,0,92.1,0,0.0225,Medium_Load,Weekday,Friday
2018-08-10,11,238.65,112.76,0,90.42,0,0.0275,Maximum_Load,Weekday,Friday
2018-08-10,12,383.61,244.7,0,84.31,0,0.0425,Maximum_Load,Weekday,Friday
2018-08-10,13,26.39,3.96,61.7,98.89,0,0.0025,Medium_Load,Weekday,Friday
2018-08-10,14,354.49,167.39,7.24,90.43,0,0.04,Maximum_Load,Weekday,Friday
2018-08-10,15,383.11,161.28,0,92.17,0,0.0425,Maximum_Load,Weekday,Friday
2018-08-10,16,435.31,204.04,0,90.55,0,0.05,Maximum_Load,Weekday,Friday
2018-08-10,17,377.38,152.53,0,92.71,0,0.045,Maximum_Load,Weekday,Friday
2018-08-10,18,243.62,88.05,11.06,94.05,0,0.0275,Medium_Load,Weekday,Friday
2018-08-10,19,329.4,146.41,1.37,91.38,0,0.04,Medium_Load,Weekday,Friday
2018-08-10,20,388.8,166.89,0,91.89,0,0.0425,Medium_Load,Weekday,Friday
2018-08-10,21,352.05,125.14,3.24,94.22,0,0.0425,Medium_Load,Weekday,Friday
2018-08-10,22,16.23,0,65.52,100,0,0,Medium_Load,Weekday,Friday
2018-08-10,23,12.82,15.41,5.4,63.95,0,0,Medium_Load,Weekday,Friday
2018-08-10,24,10.76,19.55,0,0,100,0,Light_Load,Weekday,Friday
2018-08-11,1,10.91,20.76,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-11,2,11.78,21.28,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-11,3,10.76,20.06,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-11,4,11.81,21.28,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-11,5,11.09,22.82,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-11,6,11.03,23.29,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-11,7,11.02,22.76,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-11,8,15.67,23.98,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-11,9,367.88,218.34,0,0,100,0.0425,Light_Load,Weekend,Saturday
2018-08-11,10,399.57,147.5,0,93.81,0,0.045,Medium_Load,Weekend,Saturday
2018-08-11,11,319.32,95.76,0,95.79,0,0.035,Maximum_Load,Weekend,Saturday
2018-08-11,12,327.02,181.62,2.38,87.42,0,0.0375,Maximum_Load,Weekend,Saturday
2018-08-11,13,16.34,0,60.3,100,0,0,Medium_Load,Weekend,Saturday
2018-08-11,14,326.19,111.09,10.12,94.66,0,0.0375,Maximum_Load,Weekend,Saturday
2018-08-11,15,394.78,150.52,0,93.44,0,0.045,Maximum_Load,Weekend,Saturday
2018-08-11,16,324.64,110.52,0,94.66,0,0.035,Maximum_Load,Weekend,Saturday
2018-08-11,17,296.64,97.7,15.3,94.98,0,0.035,Maximum_Load,Weekend,Saturday
2018-08-11,18,16.6,0,72.9,100,0,0,Medium_Load,Weekend,Saturday
2018-08-11,19,11.52,0,36.95,100,0,0,Medium_Load,Weekend,Saturday
2018-08-11,20,12.16,0,58.9,100,0,0,Medium_Load,Weekend,Saturday
2018-08-11,21,12.47,0,58.39,100,0,0,Medium_Load,Weekend,Saturday
2018-08-11,22,12.68,0,57.31,100,0,0,Medium_Load,Weekend,Saturday
2018-08-11,23,12.28,16.13,4.21,60.57,0,0,Medium_Load,Weekend,Saturday
2018-08-11,24,11.19,18.96,0,0,100,0,Light_Load,Weekend,Saturday
2018-08-12,1,10.88,20.34,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-12,2,10.95,20.8,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-12,3,11.66,21.46,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-12,4,11.15,22,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-12,5,11.63,22.97,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-12,6,11.34,22.17,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-12,7,11.52,21.74,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-12,8,10.77,21.06,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-12,9,10.87,13.61,13.54,0,62.6,0,Light_Load,Weekend,Sunday
2018-08-12,10,12.24,0,58.79,100,0,0,Light_Load,Weekend,Sunday
2018-08-12,11,12.93,0,59.07,100,0,0,Light_Load,Weekend,Sunday
2018-08-12,12,11.73,0,20.99,100,0,0,Light_Load,Weekend,Sunday
2018-08-12,13,12.06,0,53.13,100,0,0,Light_Load,Weekend,Sunday
2018-08-12,14,12.28,0,58.67,100,0,0,Light_Load,Weekend,Sunday
2018-08-12,15,12.09,0,58.86,100,0,0,Light_Load,Weekend,Sunday
2018-08-12,16,12.86,0,59.19,100,0,0,Light_Load,Weekend,Sunday
2018-08-12,17,12.13,0,58.9,100,0,0,Light_Load,Weekend,Sunday
2018-08-12,18,12.95,0,58.54,100,0,0,Light_Load,Weekend,Sunday
2018-08-12,19,11.38,0,36.86,100,0,0,Light_Load,Weekend,Sunday
2018-08-12,20,12.16,0,59.29,100,0,0,Light_Load,Weekend,Sunday
2018-08-12,21,12.89,0,59.51,100,0,0,Light_Load,Weekend,Sunday
2018-08-12,22,12.52,0,57.49,100,0,0,Light_Load,Weekend,Sunday
2018-08-12,23,11.89,16.81,3.74,57.75,0,0,Light_Load,Weekend,Sunday
2018-08-12,24,11.02,20.34,0,0,100,0,Light_Load,Weekend,Sunday
2018-08-13,1,11.6,21.24,0,0,100,0,Light_Load,Weekday,Monday
2018-08-13,2,11.12,21.95,0,0,100,0,Light_Load,Weekday,Monday
2018-08-13,3,11.19,22.68,0,0,100,0,Light_Load,Weekday,Monday
2018-08-13,4,10.88,21.09,0,0,100,0,Light_Load,Weekday,Monday
2018-08-13,5,13.03,23.9,0,0,100,0,Light_Load,Weekday,Monday
2018-08-13,6,10.8,21.23,0,0,100,0,Light_Load,Weekday,Monday
2018-08-13,7,10.73,20.84,0,0,100,0,Light_Load,Weekday,Monday
2018-08-13,8,14.11,21.28,0,0,100,0,Light_Load,Weekday,Monday
2018-08-13,9,320.87,213.41,0,0,100,0.035,Light_Load,Weekday,Monday
2018-08-13,10,398.66,182.45,0,90.93,0,0.045,Medium_Load,Weekday,Monday
2018-08-13,11,371.53,157.6,0,92.06,0,0.045,Maximum_Load,Weekday,Monday
2018-08-13,12,381.02,213.45,0,87.24,0,0.045,Maximum_Load,Weekday,Monday
2018-08-13,13,62.82,8.86,34.81,99.02,0,0.005,Medium_Load,Weekday,Monday
2018-08-13,14,369.61,188.89,5.69,89.05,0,0.0425,Maximum_Load,Weekday,Monday
2018-08-13,15,393.73,179.45,0,90.99,0,0.045,Maximum_Load,Weekday,Monday
2018-08-13,16,266.94,155.44,0,86.42,0,0.03,Maximum_Load,Weekday,Monday
2018-08-13,17,389.85,187.55,0,90.11,0,0.045,Maximum_Load,Weekday,Monday
2018-08-13,18,263.88,97.24,6.44,93.83,0,0.03,Medium_Load,Weekday,Monday
2018-08-13,19,328.42,185.68,0,87.05,0,0.0375,Medium_Load,Weekday,Monday
2018-08-13,20,380.45,179.31,0,90.46,0,0.045,Medium_Load,Weekday,Monday
2018-08-13,21,365.32,165.32,3.85,91.11,0,0.0425,Medium_Load,Weekday,Monday
2018-08-13,22,19.19,0,56.59,100,0,0,Medium_Load,Weekday,Monday
2018-08-13,23,14.83,20.38,3.13,58.84,0,0,Medium_Load,Weekday,Monday
2018-08-13,24,12.31,22.89,0,0,100,0,Light_Load,Weekday,Monday
2018-08-14,1,12.17,21.25,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-14,2,11.44,21.64,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-14,3,12.23,22.79,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-14,4,12.95,22.82,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-14,5,11.64,23.48,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-14,6,11.6,24.19,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-14,7,12.03,22.64,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-14,8,13.75,19.51,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-14,9,286.85,195.99,0,0,100,0.0325,Light_Load,Weekday,Tuesday
2018-08-14,10,353.12,156.43,0,91.43,0,0.0375,Medium_Load,Weekday,Tuesday
2018-08-14,11,361.45,176.1,0,89.9,0,0.0425,Maximum_Load,Weekday,Tuesday
2018-08-14,12,262.54,214.88,0,77.38,0,0.0275,Maximum_Load,Weekday,Tuesday
2018-08-14,13,32.73,7.99,75.31,97.15,0,0.0025,Medium_Load,Weekday,Tuesday
2018-08-14,14,253.76,161.07,6.37,84.43,0,0.0275,Maximum_Load,Weekday,Tuesday
2018-08-14,15,348.52,137.31,0,93.04,0,0.0375,Maximum_Load,Weekday,Tuesday
2018-08-14,16,354.42,127.55,0,94.09,0,0.0375,Maximum_Load,Weekday,Tuesday
2018-08-14,17,362.94,131.4,0,94.03,0,0.0425,Maximum_Load,Weekday,Tuesday
2018-08-14,18,236.38,59.94,10.22,96.93,0,0.025,Medium_Load,Weekday,Tuesday
2018-08-14,19,367.34,168.73,0.97,90.87,0,0.0425,Medium_Load,Weekday,Tuesday
2018-08-14,20,343.95,125.81,0,93.91,0,0.0375,Medium_Load,Weekday,Tuesday
2018-08-14,21,334.12,123.74,2.7,93.78,0,0.0375,Medium_Load,Weekday,Tuesday
2018-08-14,22,40.14,0.14,49.85,100,0,0.0025,Medium_Load,Weekday,Tuesday
2018-08-14,23,11.73,16.38,4.1,58.22,0,0,Medium_Load,Weekday,Tuesday
2018-08-14,24,10.96,19.3,0,0,100,0,Light_Load,Weekday,Tuesday
2018-08-15,1,10.7,18,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-15,2,10.44,15.9,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-15,3,12.09,17.1,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-15,4,10.51,16.95,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-15,5,10.62,17.49,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-15,6,10.51,18.21,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-15,7,11.23,17.57,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-15,8,15.2,20.98,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-15,9,199.9,158.58,0,0,100,0.025,Light_Load,Weekday,Wednesday
2018-08-15,10,321.89,136.19,0,92.1,0,0.04,Medium_Load,Weekday,Wednesday
2018-08-15,11,424.51,179.49,0,92.11,0,0.05,Maximum_Load,Weekday,Wednesday
2018-08-15,12,337.47,188.82,1.22,87.27,0,0.0375,Maximum_Load,Weekday,Wednesday
2018-08-15,13,28.87,0,77.45,100,0,0,Medium_Load,Weekday,Wednesday
2018-08-15,14,324.47,125.13,9.32,93.3,0,0.0375,Maximum_Load,Weekday,Wednesday
2018-08-15,15,367.06,147.17,0,92.82,0,0.0425,Maximum_Load,Weekday,Wednesday
2018-08-15,16,299.66,125.47,0,92.24,0,0.035,Maximum_Load,Weekday,Wednesday
2018-08-15,17,267.47,90.61,13.57,94.71,0,0.0325,Maximum_Load,Weekday,Wednesday
2018-08-15,18,16.59,0,63.08,100,0,0,Medium_Load,Weekday,Wednesday
2018-08-15,19,11.99,0,33.87,100,0,0,Medium_Load,Weekday,Wednesday
2018-08-15,20,12.53,0,57.3,100,0,0,Medium_Load,Weekday,Wednesday
2018-08-15,21,12.78,0,57.53,100,0,0,Medium_Load,Weekday,Wednesday
2018-08-15,22,13,0,55.66,100,0,0,Medium_Load,Weekday,Wednesday
2018-08-15,23,12.31,18.51,3.53,55.38,0,0,Medium_Load,Weekday,Wednesday
2018-08-15,24,12.1,23.55,0,0,100,0,Light_Load,Weekday,Wednesday
2018-08-16,1,11.01,22.02,0,0,100,0,Light_Load,Weekday,Thursday
2018-08-16,2,10.77,18.93,0,0,100,0,Light_Load,Weekday,Thursday
2018-08-16,3,11.58,19.19,0,0,100,0,Light_Load,Weekday,Thursday
2018-08-16,4,10.88,20.3,0,0,100,0,Light_Load,Weekday,Thursday
2018-08-16,5,10.98,20.96,0,0,100,0,Light_Load,Weekday,Thursday
2018-08-16,6,11.59,22.79,0,0,100,0,Light_Load,Weekday,Thursday
2018-08-16,7,10.88,22.32,0,0,100,0,Light_Load,Weekday,Thursday
2018-08-16,8,15.4,21.81,0,0,100,0,Light_Load,Weekday,Thursday
2018-08-16,9,348.91,243.54,0,0,100,0.04,Light_Load,Weekday,Thursday
2018-08-16,10,375.37,179.82,0,90.19,0,0.045,Medium_Load,Weekday,Thursday
2018-08-16,11,318.92,146.02,0,90.92,0,0.0375,Maximum_Load,Weekday,Thursday
2018-08-16,12,195.91,143.1,0,80.75,0,0.0225,Maximum_Load,Weekday,Thursday
2018-08-16,13,18.82,0,55.48,100,0,0,Medium_Load,Weekday,Thursday
2018-08-16,14,299.59,146.63,4.21,89.82,0,0.035,Maximum_Load,Weekday,Thursday
2018-08-16,15,185.76,89.67,0,90.06,0,0.02,Maximum_Load,Weekday,Thursday
2018-08-16,16,210.75,110.88,0,88.5,0,0.025,Maximum_Load,Weekday,Thursday
2018-08-16,17,183.32,94.99,0,88.79,0,0.02,Maximum_Load,Weekday,Thursday
